coverage,fetal_fraction,state,mean,variance
1000,0.16,6,11.661072398306722,2.370652330858009
1000,0.16,7,12.68228849717269,2.758534497852738
1000,0.17,1,1.069099283076452,0.002984713326057834
1000,0.17,2,1.1750646332090042,0.008133796888511973
1000,0.17,3,1.414679885873193,0.014687823346507225
1000,0.17,4,1.6211591725219274,0.018273901462522175
1000,0.17,5,5.421698209416633,0.2674347626818042
1000,0.17,6,10.912055852472939,1.9526417646835306
1000,0.17,7,11.92932230157433,2.30704516927244
1000,0.18,1,1.0694651486053897,0.0029903876402809157
1000,0.18,2,1.1852353756094671,0.008294873932803691
1000,0.18,3,1.4448936547105315,0.015073459060974832
1000,0.18,4,1.6656483626425533,0.018751051759861307
1000,0.18,5,5.088262987999817,0.22900519883809373
1000,0.18,6,10.242805584495276,1.6581458751081057
1000,0.18,7,11.258145598268046,1.9817443222259516
1000,0.19,1,1.069151368618552,0.002933650447565153
1000,0.19,2,1.1950728382681024,0.008436674848792194
1000,0.19,3,1.4759733955604442,0.01575890802115787
1000,0.19,4,1.7111425461116916,0.01965606274119158
1000,0.19,5,4.794528983466522,0.194982673244779
1000,0.19,6,9.647822798464809,1.4217731022814273
1000,0.19,7,10.66005712614473,1.7005684061446553
1000,0.2,1,1.068673757566494,0.0029303941461440914
1000,0.2,2,1.204322836976809,0.00863021843833981
1000,0.2,3,1.506686457695995,0.01658373141599123
1000,0.2,4,1.7583277477796537,0.02116591195096977
1000,0.2,5,4.532068287175326,0.16722926205312025
1000,0.2,6,9.11538865472983,1.2038798387634553
1000,0.2,7,10.125605557249472,1.4600964500929465
1500,0.01,1,1.0607507766041522,0.002251551584457607
1500,0.01,2,1.0609109034515345,0.0023009145808243316
1500,0.01,3,1.0627932429080706,0.0024693950233682805
1500,0.01,4,1.065797985924339,0.0026509008851082474
1500,0.01,5,107.32190729789534,1101.93525842291
1500,0.01,6,238.81325336903024,19426.125964397186
1500,0.01,7,239.87662831095082,19520.604336602064
1500,0.02,1,1.060679090214047,0.0022794490974211916
1500,0.02,2,1.0624843428610997,0.002396184286307331
1500,0.02,3,1.0701299698682345,0.00294919178260794
1500,0.02,4,1.0804366701070638,0.003615523246255312
1500,0.02,5,51.23536995671039,109.64736329827299
1500,0.02,6,106.56674739517098,1213.595314297494
1500,0.02,7,107.70001457963414,1193.0646614056893
1500,0.03,1,1.0609921866390621,0.0022582662815592886
1500,0.03,2,1.0652543665456402,0.0025744509553427522
1500,0.03,3,1.0813812475791773,0.0036366342755766814
1500,0.03,4,1.1039264560667963,0.004766670660051859
1500,0.03,5,33.63431668140301,30.557927609955
1500,0.03,6,68.98454243246383,275.06879206718173
1500,0.03,7,70.02196213006201,280.86444521472913
1500,0.04,1,1.0594582754487714,0.002216420867906191
1500,0.04,2,1.0676219213684024,0.002784579433773905
1500,0.04,3,1.094703037633203,0.004379130743791277
1500,0.04,4,1.130359185679026,0.005653155137416755
1500,0.04,5,24.946231941758818,12.516663326740062
1500,0.04,6,50.91624819980056,110.65263914661138
1500,0.04,7,51.97914591661438,115.8978740047186
1500,0.05,1,1.0597070193770306,0.002216345277740028
1500,0.05,2,1.0728697999427195,0.0030865586107333602
1500,0.05,3,1.113802204996538,0.005194465306823243
1500,0.05,4,1.1628577344741489,0.006420481149741931
1500,0.05,5,19.768319269156883,6.341729334478739
1500,0.05,6,40.119763448255426,53.816336885911475
1500,0.05,7,41.147132490394206,55.83750227567206
1500,0.06,1,1.0593397424144384,0.0021110066228341557
1500,0.06,2,1.0783341695991875,0.0033682694614366217
1500,0.06,3,1.1338034883946642,0.005805183689664095
1500,0.06,4,1.194576579515814,0.0067630868711285414
1500,0.06,5,16.39094557634878,3.68952741161032
1500,0.06,6,33.161446091733275,30.26302406486935
1500,0.06,7,34.18258384043091,32.18911215340257
1500,0.07,1,1.0594253758858139,0.0021246349647180596
1500,0.07,2,1.0849477777165752,0.0036960546362570295
1500,0.07,3,1.1554460136287594,0.006374919307567304
1500,0.07,4,1.2289867152298872,0.007440707172416368
1500,0.07,5,13.912013220234119,2.2726808970438785
1500,0.07,6,28.135637286016614,18.482955558630806
1500,0.07,7,29.17178055569713,20.005143351728314
1500,0.08,1,1.058648737407507,0.002115038565969666
1500,0.08,2,1.0913637368399,0.004003972654164349
1500,0.08,3,1.177390132597599,0.006983386062113276
1500,0.08,4,1.2652157484890942,0.00813149202043194
1500,0.08,5,12.108641275155462,1.5805951682047752
1500,0.08,6,24.4140715610364,12.25589464777007
1500,0.08,7,25.446265279930017,13.348118707980547
1500,0.09,1,1.0584099864905645,0.0020961978264777696
1500,0.09,2,1.0991807037688304,0.004302604121574636
1500,0.09,3,1.2018860760196386,0.007156434510364324
1500,0.09,4,1.3012829314356946,0.008038838130633653
1500,0.09,5,10.69975146218874,1.1116332566085587
1500,0.09,6,21.614001305112488,8.79844834602565
1500,0.09,7,22.615464874614897,9.506104197792354
1500,0.1,1,1.0583627831941522,0.002119719742752978
1500,0.1,2,1.1075046557359294,0.004591496846846269
1500,0.1,3,1.225309311775483,0.007480517767382471
1500,0.1,4,1.335903659316783,0.008514773001266237
1500,0.1,5,9.575161597570489,0.8098067957552155
1500,0.1,6,19.31529934725511,6.32517604993698
1500,0.1,7,20.32711759315088,6.958042660195833
1500,0.11,1,1.0581706805387487,0.002037365771115298
1500,0.11,2,1.1164990973298228,0.004854707614829962
1500,0.11,3,1.2515574998310472,0.007763201965768761
1500,0.11,4,1.3746660405810567,0.008843818671891972
1500,0.11,5,8.651461694438252,0.6186511292273895
1500,0.11,6,17.43444857559647,4.810786483281131
1500,0.11,7,18.45534139553997,5.357999991386241
1500,0.12,1,1.0576592633940525,0.0019887678219072534
1500,0.12,2,1.1251163843346121,0.005045079236286502
1500,0.12,3,1.2760526804026666,0.00809902993019062
1500,0.12,4,1.413247470083634,0.00941405296914813
1500,0.12,5,7.872084319553878,0.47368855507571395
1500,0.12,6,15.854852137162874,3.617142096134704
1500,0.12,7,16.862478945083332,4.053994661057052
1500,0.13,1,1.0574526360916947,0.002036454081080523
1500,0.13,2,1.134316845122843,0.005243053611711814
1500,0.13,3,1.3022598242755814,0.008376550380131107
1500,0.13,4,1.4525827434286065,0.009851531885200271
1500,0.13,5,7.232033739400175,0.3750951450515926
1500,0.13,6,14.55443351935305,2.8470820536244306
1500,0.13,7,15.564828081127219,3.2268614025959366
1500,0.14,1,1.056904067293533,0.0019495121591291168
1500,0.14,2,1.1435588251495004,0.005307996994789921
1500,0.14,3,1.3292854522518827,0.008585220599913138
1500,0.14,4,1.4924648457729364,0.010284550158611303
1500,0.14,5,6.676268021434774,0.3052792282431807
1500,0.14,6,13.416297997863976,2.2970037055567185
1500,0.14,7,14.427587830822537,2.6204192693681865
1500,0.15,1,1.0574613991683468,0.001982448862637375
1500,0.15,2,1.1536370000471319,0.0054734541730039055
1500,0.15,3,1.3572097515829045,0.008883252422281452
1500,0.15,4,1.5338226482133142,0.010865180784159776
1500,0.15,5,6.1976008880820945,0.2470746876960018
1500,0.15,6,12.45767328215865,1.8314222624417549
1500,0.15,7,13.46553191351557,2.1169055672762926
1500,0.16,1,1.057169755420926,0.001986525897334221
1500,0.16,2,1.1634790574493126,0.005636269253999633
1500,0.16,3,1.3850434571579275,0.009347436510156886
1500,0.16,4,1.5756479515820492,0.011282447553334895
1500,0.16,5,5.7761325642636265,0.20638061869182572
1500,0.16,6,11.614716089905002,1.5349711173956075
1500,0.16,7,12.617830311959631,1.7813554729462473
1500,0.17,1,1.0563057833676073,0.0019449871130569909
1500,0.17,2,1.1729594160892824,0.005630469630733395
1500,0.17,3,1.413515921150069,0.009690854974270802
1500,0.17,4,1.6192435072836506,0.012038366404647586
1500,0.17,5,5.401804505625165,0.17275282261689912
1500,0.17,6,10.864088352487569,1.2561199386213546
1500,0.17,7,11.877713376259031,1.495692642048324
1500,0.18,1,1.0562764958060802,0.0019223646344034325
1500,0.18,2,1.1830201386137809,0.005707997936249021
1500,0.18,3,1.4432560285802138,0.01010717968182954
1500,0.18,4,1.6649904571695808,0.012677893723542694
1500,0.18,5,5.077784848542738,0.1488341656674466
1500,0.18,6,10.196059501342244,1.0723351683014206
1500,0.18,7,11.204389657583523,1.2830826669811524
1500,0.19,1,1.0560948132560242,0.0019459942783189837
1500,0.19,2,1.1930055144863467,0.005828360240924043
1500,0.19,3,1.4740646745121602,0.010550354590804572
1500,0.19,4,1.7104106073974392,0.013148620678328204
1500,0.19,5,4.772324837234493,0.12385808564298495
1500,0.19,6,9.589991041708513,0.9095208337253524
1500,0.19,7,10.60512482188636,1.0973803302505452
1500,0.2,1,1.056027563897966,0.0019041810420786021
1500,0.2,2,1.2030442356677342,0.005836529483920395
1500,0.2,3,1.504941380737419,0.010907807230580761
1500,0.2,4,1.7540464119450683,0.013981103232245645
1500,0.2,5,4.521704324762927,0.10906081885297783
1500,0.2,6,9.077998210008435,0.7905376176594191
1500,0.2,7,10.082929572749876,0.9570659677383194
2000,0.01,1,1.0524880352818942,0.0016879481951172274
2000,0.01,2,1.0529633536880871,0.0017124224712824336
2000,0.01,3,1.0550681569006182,0.001830563158954228
2000,0.01,4,1.05815084247165,0.0020010197724617583
2000,0.01,5,105.4218819440338,741.420536528697
2000,0.01,6,224.8907220435324,9963.90751711961
2000,0.01,7,226.26484001562812,10242.633472106703
2000,0.02,1,1.0517692836738175,0.0016450808377766965
2000,0.02,2,1.0542327293769258,0.001776469222082459
2000,0.02,3,1.0624871231219402,0.002270317946084362
2000,0.02,4,1.073959949911102,0.0028397702551942005
2000,0.02,5,50.81541169767013,75.8628541449389
2000,0.02,6,104.6519819970573,757.556548351927
2000,0.02,7,105.6194385016973,767.4194726045273
2000,0.03,1,1.0518075316597855,0.0016316324972534546
2000,0.03,2,1.0575837014613407,0.001990549172209543
2000,0.03,3,1.0758757751545178,0.0029775850735436157
2000,0.03,4,1.0993844446988579,0.0038711789528877672
2000,0.03,5,33.446148664416754,21.795221107414736
2000,0.03,6,68.1389325770341,192.30417020914447
2000,0.03,7,69.13101537246195,196.51813389402267
2000,0.04,1,1.0518797364615189,0.0016367027140084015
2000,0.04,2,1.0617205745316403,0.002226124308489842
2000,0.04,3,1.091791432470977,0.0036342805408404984
2000,0.04,4,1.128361271419501,0.004544066881614555
2000,0.04,5,24.779087058467958,8.939810195117994
2000,0.04,6,50.20002937976004,74.32999302085156
2000,0.04,7,51.23641041158093,77.28657065062254
2000,0.05,1,1.0511844186382289,0.001606539457303208
2000,0.05,2,1.0668214163889065,0.002469340224264131
2000,0.05,3,1.110790538478449,0.0041583594407665235
2000,0.05,4,1.1603001267228392,0.004886329197938639
2000,0.05,5,19.686005719684175,4.674113170654435
2000,0.05,6,39.80867218451343,37.48757903617736
2000,0.05,7,40.83666877737227,39.65476758694826
2000,0.06,1,1.0508444780466697,0.0015555793410083544
2000,0.06,2,1.0726178439091962,0.0026830342439608254
2000,0.06,3,1.1314223235605132,0.004533636136590755
2000,0.06,4,1.1939573679059277,0.005128597629515844
2000,0.06,5,16.3047709384064,2.7423245016512166
2000,0.06,6,32.980215387575896,21.86361739234755
2000,0.06,7,34.00660027626267,22.89829968664594
2000,0.07,1,1.0506609716951358,0.0015438731373917083
2000,0.07,2,1.0795993201951188,0.0029847415347109725
2000,0.07,3,1.1531246837369942,0.004895926433280911
2000,0.07,4,1.227346319225155,0.005518702616631541
2000,0.07,5,13.89340335006693,1.7479376891370264
2000,0.07,6,28.024591017657663,13.666334408747018
2000,0.07,7,29.04983798091542,14.61359261013384
2000,0.08,1,1.0508716098538464,0.001559496626511113
2000,0.08,2,1.0874234580740934,0.003221429396930012
2000,0.08,3,1.1766360756999759,0.0050495840574968295
2000,0.08,4,1.263898794844905,0.005738199334348295
2000,0.08,5,12.096105924937065,1.1535747851658589
2000,0.08,6,24.376290306174795,9.024866946061243
2000,0.08,7,25.38741067459856,9.835145282854347
2000,0.09,1,1.050168346773243,0.0015212220948515676
2000,0.09,2,1.0960185847676542,0.0034292767073491118
2000,0.09,3,1.200636301846255,0.005337417639906836
2000,0.09,4,1.2997323369459801,0.006012234268263468
2000,0.09,5,10.672363756086886,0.8223716172514464
2000,0.09,6,21.498836430926218,6.402272038018401
2000,0.09,7,22.52756321473039,7.027951786753958
2000,0.1,1,1.0501969009159715,0.0015125652545263017
2000,0.1,2,1.1045323422326292,0.0036393960348290615
2000,0.1,3,1.2242488413162378,0.005548255826271385
2000,0.1,4,1.3353210611470883,0.006362389753829219
2000,0.1,5,9.54397136713156,0.5933082700471733
2000,0.1,6,19.2043957047305,4.534203646636497
2000,0.1,7,20.220993440264607,5.01840399762368
2000,0.11,1,1.04975131987604,0.0015158755370162668
2000,0.11,2,1.1135504745140081,0.0037889245635030584
2000,0.11,3,1.2497752768164245,0.005680537226011128
2000,0.11,4,1.372796064000215,0.0064559905978052775
2000,0.11,5,8.628797066988723,0.46058976474465047
2000,0.11,6,17.352561355290234,3.419962340341412
2000,0.11,7,18.36738149792192,3.8030030286327476
2000,0.12,1,1.0499225649728283,0.0015049318718387986
2000,0.12,2,1.1232402850884653,0.003953361945100188
2000,0.12,3,1.2760713828086028,0.005961644244171407
2000,0.12,4,1.41390236486229,0.006932332564886817
2000,0.12,5,7.868418215054742,0.35085329028625084
2000,0.12,6,15.811887522680983,2.6670227361729753
2000,0.12,7,16.818616215421685,3.0171985938175085
2000,0.13,1,1.0496770435591203,0.0014969124956040246
2000,0.13,2,1.1326630675002172,0.004051327812736362
2000,0.13,3,1.3016293410841586,0.006160110013425002
2000,0.13,4,1.4522899109624032,0.007175706464886148
2000,0.13,5,7.226384665330901,0.28561801367534145
2000,0.13,6,14.51955352724831,2.1554235232891963
2000,0.13,7,15.528013127962097,2.4091878286559667
2000,0.14,1,1.0491280141857795,0.0014887488800031142
2000,0.14,2,1.1422556827249166,0.004114841764548385
2000,0.14,3,1.3282502623785706,0.006381720997773764
2000,0.14,4,1.4907769322341666,0.007679076812885191
2000,0.14,5,6.66517813863053,0.22586267572610563
2000,0.14,6,13.400856630879968,1.6888530154046215
2000,0.14,7,14.407513395026966,1.9308034966782874
2000,0.15,1,1.048893590110813,0.0014301912001602245
2000,0.15,2,1.1526416102417518,0.004173178383620091
2000,0.15,3,1.3556689100878396,0.006736963550687614
2000,0.15,4,1.5319297195644956,0.008070314051366032
2000,0.15,5,6.191998147618975,0.18536854717224965
2000,0.15,6,12.430733036396246,1.395738722817598
2000,0.15,7,13.440598699515181,1.617096065195767
2000,0.16,1,1.0489457584437127,0.0014507649407352436
2000,0.16,2,1.1624142797469799,0.004247259597384915
2000,0.16,3,1.384380514416498,0.006981094553124168
2000,0.16,4,1.5753887297113491,0.00865647180646046
2000,0.16,5,5.766738889491572,0.15117579422379038
2000,0.16,6,11.581611911673498,1.122879719774628
2000,0.16,7,12.592313189593574,1.3194188872108763
2000,0.17,1,1.048343759957416,0.0014247240036107565
2000,0.17,2,1.172372739363653,0.0042598659421855135
2000,0.17,3,1.4137157004200196,0.007230249177387122
