coverage,fetal_fraction,state,mean,variance
8000,0.04,1,7999.25393,15484.389653452055
8000,0.04,2,8159.26508,15647.45916718534
8000,0.05,1,8000.26122,15320.456988683047
8000,0.05,2,8200.25468,15531.091409011875
8000,0.06,1,8000.31488,15198.799858584283
8000,0.06,2,8240.40794,15470.665771614049
8000,0.07,1,7999.80002,14954.940637406111
8000,0.07,2,8279.84811,15262.196601394076
8000,0.08,1,8000.2772,14740.668586845804
8000,0.08,2,8320.32943,15065.907504950288
8000,0.09,1,8000.33839,14688.822050428305
8000,0.09,2,8360.43756,15095.286074107078
8000,0.1,1,8000.28439,14551.283425162643
8000,0.1,2,8400.40212,14961.693256437968
8000,0.11,1,7999.6785,14306.98978764779
8000,0.11,2,8439.73048,14783.592074890446
8000,0.12,1,7999.83446,14241.612232630521
8000,0.12,2,8479.78938,14802.320642422252
8000,0.13,1,8000.58341,14210.961512387004
8000,0.13,2,8520.58835,14749.607370351418
8000,0.14,1,7999.97237,14181.648323066347
8000,0.14,2,8560.06363,14822.219283415929
8000,0.15,1,7999.94031,13878.147008574077
8000,0.15,2,8599.91628,14555.3060040215
8000,0.16,1,7999.98416,13902.353772632456
8000,0.16,2,8640.03888,14668.394272288346
8000,0.17,1,7999.9991,13782.531024500347
8000,0.17,2,8680.04825,14603.43783631562
8000,0.18,1,7999.81865,13532.849910676612
8000,0.18,2,8719.88243,14356.560112896106
8000,0.19,1,7999.72447,13502.39951721414
8000,0.19,2,8759.81988,14392.831805103575
8000,0.2,1,8000.05271,13414.500016656195
8000,0.2,2,8800.14392,14386.230049334024
8500,0.01,1,8499.97902,16893.81827802198
8500,0.01,2,8542.44014,16938.052237302698
8500,0.02,1,8500.2911,16614.78844867471
8500,0.02,2,8585.2686,16705.510249142524
8500,0.03,1,8500.56263,16542.353041013655
8500,0.03,2,8628.03339,16665.184326951174
8500,0.04,1,8499.75577,16445.781359520457
8500,0.04,2,8669.75153,16633.00658272456
8500,0.05,1,8500.21653,16252.644811206997
8500,0.05,2,8712.79382,16463.84644827217
8500,0.06,1,8499.79151,15977.461436534355
8500,0.06,2,8754.81683,16245.199430745299
8500,0.07,1,8500.17567,15838.675236803583
8500,0.07,2,8797.52043,16141.764180256749
8500,0.08,1,8500.68729,15801.160834064214
8500,0.08,2,8840.7188,16166.264209201898
8500,0.09,1,8500.56336,15576.787653386658
8500,0.09,2,8883.00443,15960.644956825194
8500,0.1,1,8499.78105,15510.14695236667
8500,0.1,2,8924.79495,15987.346717965185
8500,0.11,1,8500.0354,15368.795594796251
8500,0.11,2,8967.55428,15888.798701668395
8500,0.12,1,8500.12622,15225.561004121573
8500,0.12,2,9009.99695,15800.345544152573
8500,0.13,1,8500.33958,14985.351438937794
8500,0.13,2,9052.89013,15607.783056413635
8500,0.14,1,8500.06454,14947.356208150448
8500,0.14,2,9094.92385,15640.055851736015
8500,0.15,1,8500.33412,14795.584159667065
8500,0.15,2,9137.89346,15539.87186794755
8500,0.16,1,8500.52642,14786.088322866726
8500,0.16,2,9180.50165,15597.828835566104
8500,0.17,1,8500.22221,14552.334936065372
8500,0.17,2,9222.60807,15456.506925944486
8500,0.18,1,8500.16607,14331.106081815882
8500,0.18,2,9265.08631,15206.373824322032
8500,0.19,1,8500.25609,14263.076018672044
8500,0.19,2,9307.95708,15205.209509968892
8500,0.2,1,8500.4886,14276.87419878223
8500,0.2,2,9350.34905,15295.777051868154
9000,0.01,1,9000.36828,17833.687926721024
9000,0.01,2,9045.37306,17871.614242378815
9000,0.02,1,9000.22372,17653.723186593445
9000,0.02,2,9090.24022,17752.00625441448
9000,0.03,1,9000.21022,17589.641523967013
9000,0.03,2,9135.21333,17724.223382544904
9000,0.04,1,8999.58985,17269.962266599825
9000,0.04,2,9179.56757,17445.732411619087
9000,0.05,1,8999.98531,17123.179606000267
9000,0.05,2,9224.94766,17360.61208664521
9000,0.06,1,8999.82819,17031.569207016186
9000,0.06,2,9269.83211,17351.849801445867
9000,0.07,1,8999.88218,16748.207480522517
9000,0.07,2,9314.85211,17061.61807472834
9000,0.08,1,9000.78413,16631.31352327825
9000,0.08,2,9360.82895,17022.480376700907
9000,0.09,1,9000.05668,16542.528532662593
9000,0.09,2,9405.02273,16958.921442561576
9000,0.1,1,9000.51576,16417.502766650006
9000,0.1,2,9450.48457,16947.41565607122
9000,0.11,1,8999.86292,16240.156630638006
9000,0.11,2,9494.99659,16779.86449701702
9000,0.12,1,8999.69126,16165.377433386413
9000,0.12,2,9539.64754,16750.671798666437
9000,0.13,1,8999.96764,16096.021953050185
9000,0.13,2,9584.94801,16758.970376743742
9000,0.14,1,8999.84056,15821.319772084313
9000,0.14,2,9629.75677,16526.44005356742
9000,0.15,1,9000.32148,15743.083441444112
9000,0.15,2,9675.25143,16551.850851463776
9000,0.16,1,9000.24211,15628.481597564198
9000,0.16,2,9720.31895,16480.61876708534
9000,0.17,1,9000.29505,15539.200447502133
9000,0.17,2,9765.44222,16453.85500002164
9000,0.18,1,9000.22568,15332.495093488762
9000,0.18,2,9810.13718,16247.722598873712
9000,0.19,1,8999.99647,15222.327400813048
9000,0.19,2,9855.01423,16237.48458235312
9000,0.2,1,8999.41558,15046.322236485737
9000,0.2,2,9899.50355,16102.93631676064
9500,0.01,1,9500.29919,18944.711262456443
9500,0.01,2,9547.79088,18988.663355459023
9500,0.02,1,9499.72671,18499.996582541862
9500,0.02,2,9594.7608,18593.690180262074
9500,0.03,1,9500.05379,18539.703093666754
9500,0.03,2,9642.62934,18670.314654311023
9500,0.04,1,9500.35444,18319.165383940515
9500,0.04,2,9690.36984,18519.708895463555
9500,0.05,1,9499.83126,18207.077877590767
9500,0.05,2,9737.29185,18459.563829216
9500,0.06,1,9500.30164,17995.60884939913
9500,0.06,2,9785.2785,18294.32738102402
9500,0.07,1,9499.74355,17741.160775005505
9500,0.07,2,9832.25912,18085.88841570982
9500,0.08,1,9500.36946,17583.332352631685
9500,0.08,2,9880.46202,17974.31792069867
9500,0.09,1,9499.50635,17470.9814294918
9500,0.09,2,9926.98367,17915.98454317663
9500,0.1,1,9499.64259,17201.77404583222
9500,0.1,2,9974.68872,17710.22428700435
9500,0.11,1,9500.49599,17069.354917469187
9500,0.11,2,10022.99633,17676.242678957777
9500,0.12,1,9500.03824,17001.486112563292
9500,0.12,2,10070.07724,17576.452538507936
9500,0.13,1,9500.2005,16825.546915219365
9500,0.13,2,10117.75474,17493.134318883844
9500,0.14,1,9499.90497,16782.803647335586
9500,0.14,2,10164.90403,17567.646456223738
9500,0.15,1,9500.81613,16354.743809260282
9500,0.15,2,10213.17772,17198.968205283487
9500,0.16,1,9499.58243,16508.956714861637
9500,0.16,2,10259.53122,17388.57873109913
9500,0.17,1,9499.39512,16349.548295668326
9500,0.17,2,10306.87606,17337.778596662392
9500,0.18,1,9499.35072,16201.604131523012
9500,0.18,2,10354.32061,17180.370462932526
9500,0.19,1,9499.95647,16101.927614415074
9500,0.19,2,10402.50267,17173.86017147452
9500,0.2,1,9499.6766,15933.001702457092
9500,0.2,2,10449.57719,17072.059382297866
10000,0.01,1,9999.88591,19814.222835699868
10000,0.01,2,10049.84947,19857.826488983876
10000,0.02,1,9999.77477,19708.34876493475
10000,0.02,2,10099.80372,19815.206506226543
10000,0.03,1,10000.34924,19456.30089443137
10000,0.03,2,10150.35332,19612.025505232494
10000,0.04,1,10000.3072,19189.64758463615
10000,0.04,2,10200.26429,19371.129872097372
10000,0.05,1,10000.12114,18992.980254902912
10000,0.05,2,10250.05815,19256.514173718922
10000,0.06,1,10000.53473,18675.295566782705
10000,0.06,2,10300.48599,19026.832172041482
10000,0.07,1,9999.98748,18720.0194234443
10000,0.07,2,10349.90819,19082.316224086193
10000,0.08,1,9999.62561,18526.26006472844
10000,0.08,2,10399.65879,18940.43755011143
10000,0.09,1,9999.17665,18499.681241589962
10000,0.09,2,10449.06319,19011.39159093966
10000,0.1,1,9998.86339,18156.578973497602
10000,0.1,2,10498.91198,18701.82991077858
10000,0.11,1,10000.44337,17982.876421807225
10000,0.11,2,10550.54976,18577.815762099952
10000,0.12,1,10000.38855,17731.035489252383
10000,0.12,2,10600.32112,18430.29176486327
10000,0.13,1,10000.33882,17773.05293153686
10000,0.13,2,10650.39365,18509.350263180233
10000,0.14,1,10000.99458,17650.47555537902
10000,0.14,2,10701.05469,18476.616345167295
10000,0.15,1,9999.99005,17606.505356050795
10000,0.15,2,10750.04328,18505.333980181276
10000,0.16,1,9999.9508,17446.111680477105
10000,0.16,2,10800.14204,18377.3174778131
10000,0.17,1,10000.05725,17219.818650624195
10000,0.17,2,10850.14781,18195.868420888015
10000,0.18,1,10000.22195,17013.419662395354
10000,0.18,2,10900.42326,18063.406605036853
10000,0.19,1,10000.11568,16898.68012493873
10000,0.19,2,10950.05187,18051.780357306652
10000,0.2,1,9999.81948,16916.438936918927
10000,0.2,2,10999.87235,18134.445539932778
10500,0.01,1,10500.2472,20626.513337293512
10500,0.01,2,10552.71848,20672.302649516034
10500,0.02,1,10500.27191,20576.56902064241
10500,0.02,2,10605.28093,20695.182400158883
10500,0.03,1,10500.19779,20452.163410749265
10500,0.03,2,10657.62143,20592.342958184687
10500,0.04,1,10499.14553,20307.41786519775
10500,0.04,2,10709.154270000001,20520.76759844269
10500,0.05,1,10500.62509,19782.218694678584
10500,0.05,2,10763.10863,20047.619045713862
10500,0.06,1,10499.40736,19811.647174301917
10500,0.06,2,10814.40034,20143.48344271872
10500,0.07,1,10500.23551,19730.950034540387
10500,0.07,2,10867.62128,20084.944540606943
10500,0.08,1,10500.63945,19472.210395801558
10500,0.08,2,10920.72197,19917.93674868607
10500,0.09,1,10500.41074,19442.488897541745
10500,0.09,2,10972.9576,19937.297475214382
10500,0.1,1,10500.11394,19113.206889745074
10500,0.1,2,11025.22662,19678.19432531882
10500,0.11,1,10500.35553,18912.4336127548
10500,0.11,2,11077.82689,19548.770390631802
10500,0.12,1,10500.27084,18730.44999019415
10500,0.12,2,11130.09893,19402.542628281673
10500,0.13,1,10500.01333,18711.196864279907
10500,0.13,2,11182.47903,19519.115971418454
10500,0.14,1,10499.24191,18515.02265977844
10500,0.14,2,11234.29005,19328.760468603494
10500,0.15,1,10499.5896,18519.289144731716
10500,0.15,2,11287.11752,19404.76259667617
10500,0.16,1,10499.9251,18161.312583115836
10500,0.16,2,11339.75676,19116.397098273264
10500,0.17,1,10499.75877,17892.11785926604
10500,0.17,2,11392.07634,18928.578197986528
10500,0.18,1,10500.29362,17978.8755360508
10500,0.18,2,11445.26162,19061.76581262462
10500,0.19,1,10499.76589,17766.37100621786
10500,0.19,2,11497.17689,18935.993659864445
10500,0.2,1,10499.90579,17610.33015777739
10500,0.2,2,11549.90829,18899.902538301278
11000,0.01,1,11000.06759,21659.13521294365
11000,0.01,2,11055.04261,21722.993964327456
11000,0.02,1,11000.21692,21566.15032721714
11000,0.02,2,11110.23245,21689.528672284356
11000,0.03,1,10999.98372,21290.119836160135
11000,0.03,2,11164.94456,21461.065797064253
11000,0.04,1,10999.75992,21318.68152840868
11000,0.04,2,11219.8168,21547.52413300132
11000,0.05,1,11000.57644,21014.274219668576
11000,0.05,2,11275.5249,21296.260622596237
11000,0.06,1,10999.76056,20886.46151310165
11000,0.06,2,11329.75806,21213.99266496322
11000,0.07,1,10999.78497,20770.442676525938
11000,0.07,2,11384.80168,21167.398883166414
11000,0.08,1,11000.62291,20446.620039332363
11000,0.08,2,11440.48754,20930.413748885734
11000,0.09,1,11000.75473,20183.868411310938
11000,0.09,2,11495.68487,20730.68028988629
11000,0.1,1,11000.162,20083.25974859753
11000,0.1,2,11550.14115,20712.76953437277
11000,0.11,1,11000.61831,19865.287815622236
11000,0.11,2,11605.5836,20513.908510125195
11000,0.12,1,11000.66594,19659.786601782605
11000,0.12,2,11660.53904,20372.261338491753
11000,0.13,1,11000.40329,19476.548732663356
11000,0.13,2,11715.53684,20285.355396368475
11000,0.14,1,11000.29086,19444.589706357663
11000,0.14,2,11770.42361,20341.346138029654
11000,0.15,1,10999.56666,19195.842814872514
11000,0.15,2,11824.47653,20139.06345979363
11000,0.16,1,10999.21861,19004.792087588812
11000,0.16,2,11879.37799,20036.86694222944
11000,0.17,1,10999.76431,18832.203162255526
11000,0.17,2,11934.76692,19930.482298536786
11000,0.18,1,11000.29853,18857.518265021794
11000,0.18,2,11990.15215,19981.448494862238
11000,0.19,1,11000.21221,18552.260619522047
11000,0.19,2,12045.06529,19758.810495321017
11000,0.2,1,10999.92255,18345.448085978718
11000,0.2,2,12099.72273,19641.277504122165
11500,0.01,1,11500.19813,22666.39263842976
11500,0.01,2,11557.68359,22732.352218234326
11500,0.02,1,11500.49475,22536.579978237256
11500,0.02,2,11615.48996,22664.422123419732
11500,0.03,1,11499.99471,22379.94318144752
11500,0.03,2,11672.54088,22566.915657982445
11500,0.04,1,11499.62208,22081.17716824511
11500,0.04,2,11729.61736,22342.279129421695
11500,0.05,1,11500.35519,21853.31564322071
11500,0.05,2,11787.79078,22143.13323832405
11500,0.06,1,11500.30213,21652.171509177948
11500,0.06,2,11845.28133,21985.979943230475
11500,0.07,1,11499.69523,21541.443299680228
11500,0.07,2,11902.20727,21972.37089285611
11500,0.08,1,11499.03999,21330.767638475845
11500,0.08,2,11959.08892,21844.90710230467
11500,0.09,1,11499.51238,21120.675293488184
11500,0.09,2,12016.79035,21697.39221079573
11500,0.1,1,11499.08666,20975.482444868343
11500,0.1,2,12074.02854,21580.451289981007
11500,0.11,1,11500.06065,20748.280354381106
11500,0.11,2,12132.41372,21448.690222663663
11500,0.12,1,11500.16366,20551.34062881038
11500,0.12,2,12190.36783,21345.563986730926
11500,0.13,1,11500.19013,20375.63957697905
11500,0.13,2,12247.66311,21212.12207634886
11500,0.14,1,11499.10663,20222.26360267933
11500,0.14,2,12304.07021,21123.435674912394
11500,0.15,1,11500.2441,20031.763732827552
11500,0.15,2,12362.76467,21001.932829119283
11500,0.16,1,11500.60493,19793.096260657647
11500,0.16,2,12420.63236,20848.517646007116
11500,0.17,1,11500.21571,19746.94772867319
11500,0.17,2,12477.64774,20889.219565088122
11500,0.18,1,11499.9976,19613.0607848476
11500,0.18,2,12534.98567,20901.162056271853
11500,0.19,1,11500.68533,19555.26572544845
11500,0.19,2,12593.07678,20818.48166964827
11500,0.2,1,11499.82824,19229.524053742745
11500,0.2,2,12649.67088,20605.73419736785
12000,0.01,1,12000.33443,23642.073087306115
12000,0.01,2,12060.36589,23708.424938757362
12000,0.02,1,11999.72875,23530.91906262967
12000,0.02,2,12119.76027,23666.948489012
12000,0.03,1,12000.6189,23401.669879489225
12000,0.03,2,12180.53844,23599.496717333677
12000,0.04,1,12000.18224,22952.488093463046
12000,0.04,2,12240.18019,23212.86309019498
12000,0.05,1,11999.31695,22815.347026167383
12000,0.05,2,12299.33301,23126.24791681987
12000,0.06,1,11999.48701,22721.33774463688
12000,0.06,2,12359.52998,23128.09046210426
12000,0.07,1,11999.29244,22535.740616252406
12000,0.07,2,12419.35712,22972.97421504755
12000,0.08,1,11999.58026,22107.981338145877
12000,0.08,2,12479.48139,22634.521098878406
12000,0.09,1,12000.06752,21959.04847153425
12000,0.09,2,12540.14077,22569.24914629856
12000,0.1,1,12000.59928,21894.06142410021
12000,0.1,2,12600.68081,22539.920266947036
12000,0.11,1,11999.78735,21483.44276440524
12000,0.11,2,12659.75686,22210.25536549378
12000,0.12,1,11999.83055,21409.49675166503
12000,0.12,2,12719.86177,22221.415376621266
12000,0.13,1,11999.97714,21331.721474634374
12000,0.13,2,12779.90592,22214.588454838344
12000,0.14,1,11999.94293,21147.447867493902
12000,0.14,2,12839.95096,22100.140396482195
12000,0.15,1,11999.53586,20977.131825378623
12000,0.15,2,12899.71712,22049.984878754483
12000,0.16,1,12000.55933,20977.495354904837
12000,0.16,2,12960.55399,22110.63299141046
12000,0.17,1,12000.70546,20528.392550112047
12000,0.17,2,13020.78189,21729.736935397334
12000,0.18,1,12000.21845,20401.507664674325
12000,0.18,2,13080.10668,21718.76866706393
12000,0.19,1,12000.91477,20317.6075419226
12000,0.19,2,13141.02389,21695.859977867985
12000,0.2,1,11999.24528,20163.376291484285
12000,0.2,2,13199.33698,21574.68959137563
12500,0.01,1,12499.53561,24916.684238770154
12500,0.01,2,12562.06308,24980.90568997037
12500,0.02,1,12500.02983,24448.637166543318
12500,0.02,2,12625.00193,24587.79846425989
12500,0.03,1,12500.1231,24271.275739147124
12500,0.03,2,12687.64421,24476.88449232149
12500,0.04,1,12500.01527,24091.08598768732
12500,0.04,2,12750.00607,24361.38612701612
12500,0.05,1,12500.42816,23828.50528406746
12500,0.05,2,12812.9245,24155.965619406317
12500,0.06,1,12500.44255,23568.877788275597
12500,0.06,2,12875.39272,24005.477365775296
12500,0.07,1,12500.19494,23550.725305649372
12500,0.07,2,12937.74831,24019.420976353496
12500,0.08,1,12500.4248,23306.022525185836
12500,0.08,2,13000.39771,23819.015646911925
12500,0.09,1,12500.09208,23024.15968287041
12500,0.09,2,13062.57178,23623.563463265993
12500,0.1,1,12500.2425,22817.41578790634
12500,0.1,2,13125.2964,23545.820425244263
12500,0.11,1,12500.02261,22536.11651995295
12500,0.11,2,13187.55257,23268.32523964741
12500,0.12,1,12499.9101,22266.676944759503
12500,0.12,2,13249.76149,23123.989682876585
12500,0.13,1,12500.44752,22006.08192666869
12500,0.13,2,13312.84326,22911.70508962303
12500,0.14,1,12499.79906,22134.28178593429
12500,0.14,2,13374.72428,23156.668905168197
12500,0.15,1,12499.54807,21876.628275557712
12500,0.15,2,13437.01124,22956.937443036735
12500,0.16,1,12500.91572,21645.418871070793
12500,0.16,2,13500.96501,22784.31832888356
12500,0.17,1,12499.0684,21508.313204571816
12500,0.17,2,13561.52801,22750.36523909213
12500,0.18,1,12499.38379,21170.856923805364
12500,0.18,2,13624.43789,22501.29913533935
12500,0.19,1,12500.22455,21331.381001107486
12500,0.19,2,13687.59308,22730.477580889885
12500,0.2,1,12500.09066,21084.340204166372
12500,0.2,2,13749.92254,22620.885088799267
13000,0.01,1,12999.76394,25718.256578242144
13000,0.01,2,13064.76417,25778.97526396399
13000,0.02,1,12999.49042,25588.335771581227
13000,0.02,2,13129.50328,25735.546324705025
13000,0.03,1,12999.28438,25089.18669988268
13000,0.03,2,13194.31193,25295.991689591898
13000,0.04,1,13000.25557,24912.685460829856
13000,0.04,2,13260.31029,25191.641766533405
13000,0.05,1,12999.19947,24831.969901417746
13000,0.05,2,13324.17924,25159.849011512728
13000,0.06,1,12999.69065,24645.528327860902
13000,0.06,2,13389.5993,25061.21889169881
13000,0.07,1,13000.93608,24292.645740691038
13000,0.07,2,13455.9004,24788.21728201242
13000,0.08,1,12999.98987,24147.754124924504
13000,0.08,2,13520.03943,24738.313058405565
13000,0.09,1,12999.86462,23850.630158557327
13000,0.09,2,13584.90503,24477.88492954841
13000,0.1,1,12999.63551,23705.035987399406
13000,0.1,2,13649.48044,24450.87150612187
13000,0.11,1,13000.80644,23393.82815280822
13000,0.11,2,13715.69473,24206.303343260344
13000,0.12,1,13000.0841,23098.109188282193
13000,0.12,2,13780.16646,23977.26598372854
13000,0.13,1,13000.5236,23034.855211592134
13000,0.13,2,13845.46201,23980.824645006145
13000,0.14,1,12999.11496,22946.882633024496
13000,0.14,2,13909.14474,23971.72776760962
13000,0.15,1,13000.07468,22713.68703976811
13000,0.15,2,13975.12185,23872.387466452266
13000,0.16,1,12999.82935,22531.015758735353
13000,0.16,2,14040.04492,23699.758519778912
13000,0.17,1,12999.42055,22520.27987049626
13000,0.17,2,14104.29622,23790.583759549292
13000,0.18,1,12999.46847,22273.35779943681
13000,0.18,2,14169.6018,23624.943286192807
13000,0.19,1,13000.23562,21974.589829113895
13000,0.19,2,14235.29562,23429.313781953493
13000,0.2,1,12999.54545,21866.223816535665
13000,0.2,2,14299.88068,23415.64381917604
13500,0.01,1,13499.59202,26509.033142651184
13500,0.01,2,13567.1264,26567.74770051699
13500,0.02,1,13499.67501,26533.700588504224
13500,0.02,2,13634.63895,26692.214675044605
13500,0.03,1,13500.49666,26120.055549399272
13500,0.03,2,13703.03418,26341.679468521987
13500,0.04,1,13499.52878,26078.024611957273
13500,0.04,2,13769.42808,26358.15490906344
13500,0.05,1,13499.75665,25853.576846545977
13500,0.05,2,13837.21618,26205.447520682777
13500,0.06,1,13500.61571,25575.49078610427
13500,0.06,2,13905.63518,26012.082307191406
13500,0.07,1,13499.46254,24946.316519914
13500,0.07,2,13971.95599,25426.8442815629
13500,0.08,1,13501.25025,25214.55227045996
13500,0.08,2,14041.21827,25820.16226982974
13500,0.09,1,13499.84271,24827.23972225298
13500,0.09,2,14107.32199,25464.81944063429
13500,0.1,1,13500.42552,24368.25125524247
13500,0.1,2,14175.50712,25148.463013935983
13500,0.11,1,13499.58138,24325.617133467516
13500,0.11,2,14242.02047,25108.81225910162
13500,0.12,1,13500.47681,24191.058592809866
13500,0.12,2,14310.41943,25080.142569901025
13500,0.13,1,13500.43262,23971.201811953448
13500,0.13,2,14377.92714,24935.888170301918
13500,0.14,1,13500.24212,23500.058498490627
13500,0.14,2,14445.21671,24606.723274008702
13500,0.15,1,13499.64069,23509.643042754342
13500,0.15,2,14511.95571,24636.325871655165
13500,0.16,1,13500.93752,23464.5344415944
13500,0.16,2,14581.10906,24758.086346779743
13500,0.17,1,13501.07001,23157.647925079353
13500,0.17,2,14648.65534,24520.55353501979
13500,0.18,1,13500.0572,23031.648784647976
13500,0.18,2,14714.96565,24483.444204519612
13500,0.19,1,13499.68139,23054.43050197331
13500,0.19,2,14782.20983,24587.34289480027
13500,0.2,1,13500.55092,22803.26065976113
13500,0.2,2,14850.61148,24481.78643007376
14000,0.01,1,14001.48982,27718.625542623748
14000,0.01,2,14071.49708,27786.209933573067
14000,0.02,1,14000.527,27523.09382193808
14000,0.02,2,14140.48279,27674.83439215956
14000,0.03,1,14000.06802,27037.220405483327
14000,0.03,2,14210.05312,27266.34774173975
14000,0.04,1,13999.76132,26895.62044806142
14000,0.04,2,14279.82521,27197.957498031024
14000,0.05,1,14000.15973,26587.07386706569
14000,0.05,2,14350.12581,26951.766859512838
14000,0.06,1,14000.25795,26366.168893485963
14000,0.06,2,14420.2841,26833.007457264852
14000,0.07,1,13999.76613,26174.27839760692
14000,0.07,2,14489.80282,26690.8463485109
14000,0.08,1,13999.20154,26022.361365242028
14000,0.08,2,14559.38767,26632.36232559458
14000,0.09,1,14000.10224,25709.69916397408
14000,0.09,2,14629.98261,26398.877136359435
14000,0.1,1,14000.06412,25631.485503480184
14000,0.1,2,14700.02116,26395.515687411407
14000,0.11,1,14000.04801,25087.361998659817
14000,0.11,2,14770.06279,26010.615573571682
14000,0.12,1,13999.33173,25040.99365514285
14000,0.12,2,14839.36381,25965.551867802136
14000,0.13,1,13999.70764,24713.85512418142
14000,0.13,2,14909.69724,25714.386120243264
14000,0.14,1,13999.78712,24628.80321013794
14000,0.14,2,14979.77474,25777.821256144867
14000,0.15,1,13999.2014,24509.005608095984
14000,0.15,2,15048.97755,25718.585771851314
14000,0.16,1,14000.69145,24208.217709082088
14000,0.16,2,15120.73066,25555.91939515885
14000,0.17,1,13999.33802,23991.03235280307
14000,0.17,2,15189.22387,25371.03170254041
14000,0.18,1,14000.21091,23804.354490516893
14000,0.18,2,15260.31355,25282.51206151813
14000,0.19,1,13999.78491,23766.22750856667
14000,0.19,2,15329.89294,25301.464172798453
14000,0.2,1,13999.14428,23476.0789040706
14000,0.2,2,15399.30792,25157.336018633814
14500,0.01,1,14499.64378,28803.30652037638
14500,0.01,2,14572.17167,28877.289312303907
14500,0.02,1,14500.83445,28612.014323340507
14500,0.02,2,14645.83194,28773.601011846942
14500,0.03,1,14500.09107,28468.798604241394
14500,0.03,2,14717.60398,28665.50900324932
14500,0.04,1,14499.64358,27972.175126534705
14500,0.04,2,14789.6655,28251.617885929303
14500,0.05,1,14500.52042,27495.265795681098
14500,0.05,2,14862.92966,27897.910151385855
14500,0.06,1,14501.25604,27168.081844338154
14500,0.06,2,14936.22425,27637.83264026437
14500,0.07,1,14500.15543,26900.994541460626
14500,0.07,2,15007.63898,27440.852553085053
14500,0.08,1,14500.2225,27013.839212142473
14500,0.08,2,15080.25337,27627.622869871902
14500,0.09,1,14499.14036,26569.199511065573
14500,0.09,2,15151.66345,27257.371517813055
14500,0.1,1,14499.71267,26251.879730268374
14500,0.1,2,15224.65742,27036.766726610927
14500,0.11,1,14499.54805,26338.297114168567
14500,0.11,2,15297.13962,27205.343819694244
14500,0.12,1,14500.39721,26019.049324709373
14500,0.12,2,15370.11301,26966.73790611879
14500,0.13,1,14501.47282,25815.430135548948
14500,0.13,2,15443.85259,26919.246892760362
14500,0.14,1,14500.10875,25380.997073407336
14500,0.14,2,15514.88457,26563.545961374348
14500,0.15,1,14500.48498,25198.239076790167
14500,0.15,2,15587.81891,26431.878535198055
14500,0.16,1,14499.67116,25156.87891304351
14500,0.16,2,15659.59628,26400.1540917028
14500,0.17,1,14499.88263,24896.297597259276
14500,0.17,2,15732.42833,26300.84099182097
14500,0.18,1,14500.38272,24714.401469416323
14500,0.18,2,15805.47363,26233.4409390321
14500,0.19,1,14500.01321,24620.5428209244
14500,0.19,2,15877.58197,26326.202222941003
14500,0.2,1,14500.43178,24392.636792399484
14500,0.2,2,15950.472,26190.809804097975
15000,0.01,1,15000.48434,29847.985994624054
15000,0.01,2,15075.4606,29906.167949318868
15000,0.02,1,15000.20167,29435.70969630758
15000,0.02,2,15150.19586,29568.78976675842
15000,0.03,1,14998.99783,29027.353398824707
15000,0.03,2,15223.93593,29265.16055664045
15000,0.04,1,14999.67003,28828.283972638856
15000,0.04,2,15299.69893,29128.237809234924
15000,0.05,1,15000.7101,28604.247260462504
15000,0.05,2,15375.66291,29020.078421116075
15000,0.06,1,14999.93547,28231.769243571936
15000,0.06,2,15449.87892,28714.51732480684
15000,0.07,1,14999.66848,28000.861743107525
15000,0.07,2,15524.71501,28552.316893867315
15000,0.08,1,15000.31059,27799.957843430355
15000,0.08,2,15600.32607,28483.85598691514
15000,0.09,1,15000.51034,27414.86508173555
15000,0.09,2,15675.42607,28144.266677022344
15000,0.1,1,14999.47082,27345.685045378028
15000,0.1,2,15749.32705,28164.652314820753
15000,0.11,1,15000.18173,26968.689851105362
15000,0.11,2,15825.22518,27894.86944266249
15000,0.12,1,14999.68872,26980.43032906495
15000,0.12,2,15899.69592,27964.33913874543
15000,0.13,1,14998.75065,26728.079575373606
15000,0.13,2,15973.9062,27830.326404824078
15000,0.14,1,15000.65773,26422.408745334793
15000,0.14,2,16050.38007,27632.773184526843
15000,0.15,1,15000.65264,25939.251073545947
15000,0.15,2,16125.86857,27229.582871983523
15000,0.16,1,14999.64314,25937.096341904045
15000,0.16,2,16199.88133,27360.93775680782
15000,0.17,1,14999.71198,25638.577790257386
15000,0.17,2,16274.72393,27064.04495580432
15000,0.18,1,15001.27706,25675.546953226123
15000,0.18,2,16351.52117,27207.061722448256
15000,0.19,1,15000.52773,25160.830739353907
15000,0.19,2,16425.5313,26841.07117102169
15000,0.2,1,14999.95674,25429.573264305298
15000,0.2,2,16499.76653,27203.34173517611
